Logistic Regression,Random Forest,Gradient Boosting (GBM),SVM,KNN,Setting,Dataset
0.4533532041728763,0.49269746646795826,0.4983606557377049,0.5433681073025336,0.48956780923994037,W/o ma_30,bitcoin.csv
0.5617008623253048,0.47041332143919123,0.5643770443056795,0.49866190900981266,0.4536128456735058,W/o ma_30,bitcoin_cash.csv
0.4642533936651584,0.5009049773755656,0.4339366515837104,0.49260935143288087,0.5434389140271494,W/o ma_30,cardano.csv
0.47730734084678644,0.4509594882729211,0.4431922022540359,0.5102040816326531,0.5263478525738653,W/o ma_30,chainlink.csv
0.4971684053651266,0.5235469448584202,0.4938897168405365,0.5090909090909091,0.4937406855439642,W/o ma_30,cosmos.csv
0.6204927884615384,0.5743689903846154,0.5838341346153846,0.3924278846153846,0.5736177884615385,W/o ma_30,decentraland.csv
0.5242835595776771,0.5930618401206637,0.5361990950226244,0.5,0.6177978883861237,W/o ma_30,dogecoin.csv
0.5689291101055807,0.5481146304675717,0.5496229260935144,0.40784313725490196,0.5549019607843138,W/o ma_30,eos.csv
0.45363636363636367,0.5418181818181819,0.5318181818181819,0.5242424242424242,0.5387878787878788,W/o ma_30,ethereum.csv
0.49393939393939396,0.5556060606060607,0.5375757575757576,0.47878787878787876,0.4812121212121212,W/o ma_30,fantom.csv
0.5226926591532135,0.4963448065793482,0.4559853792263174,0.4809625342674383,0.4931465123362778,W/o ma_30,filecoin.csv
0.5106060606060606,0.5296969696969698,0.5106060606060606,0.48303030303030303,0.5236363636363637,W/o ma_30,flow.csv
0.5409199522102748,0.5675029868578255,0.5504778972520907,0.46505376344086025,0.5180704898446834,W/o ma_30,hedera.csv
0.4733333333333333,0.5881818181818181,0.5645454545454546,0.4242424242424242,0.5107575757575757,W/o ma_30,immutable.csv
0.5300030459945172,0.545080718854706,0.5031982942430704,0.46207736826073714,0.5044166920499542,W/o ma_30,injective.csv
0.4918032786885246,0.4307004470938897,0.44038748137108796,0.5050670640834575,0.4743666169895678,W/o ma_30,internet_computer.csv
0.5778275475923851,0.56494960806271,0.4955207166853303,0.44792833146696526,0.526875699888018,W/o ma_30,kaspa.csv
0.4937275985663082,0.6052867383512545,0.4662485065710872,0.5116487455197132,0.4436977299880526,W/o ma_30,lido.csv
0.5322628605411834,0.45197740112994356,0.47457627118644063,0.5463871543264942,0.5245316681534344,W/o ma_30,litecoin.csv
0.5980832584606169,0.47753818508535495,0.5140760706798442,0.4371069182389937,0.5524109014675052,W/o ma_30,maker.csv
0.5303731113166821,0.5279062596361394,0.48041936478569225,0.475177304964539,0.48596978106691335,W/o ma_30,near.csv
0.4578598484848485,0.5482954545454546,0.5116003787878788,0.5724431818181818,0.5047348484848485,W/o ma_30,optimism.csv
0.9848484848484849,0.9166666666666666,0.3787878787878788,0.5,0.7196969696969697,W/o ma_30,pepe.csv
0.508535489667565,0.4817310572027553,0.5369871218927822,0.5357891584306679,0.45926924228811017,W/o ma_30,polkadot.csv
0.5243389423076923,0.6509915865384616,0.4783653846153846,0.46334134615384615,0.5628004807692308,W/o ma_30,polygon.csv
0.39276018099547516,0.4561085972850679,0.4449472096530921,0.48416289592760187,0.457315233785822,W/o ma_30,render.csv
0.5606469002695418,0.5485175202156334,0.5741239892183289,0.4411500449236298,0.5760706798442647,W/o ma_30,sandbox.csv
0.7056603773584906,0.5797169811320755,0.6066037735849056,0.4226415094339622,0.5254716981132075,W/o ma_30,shiba_inu.csv
0.5212066905615294,0.5910991636798089,0.533452807646356,0.4728195937873357,0.5539127837514934,W/o ma_30,solana.csv
0.5080357142857144,0.39732142857142855,0.4973214285714286,0.5169642857142858,0.4650297619047619,W/o ma_30,stacks.csv
0.5474278917633066,0.5428189116859947,0.48944394885518877,0.5072851620576866,0.5301813856675587,W/o ma_30,stellar.csv
0.7254901960784315,0.6650326797385622,0.4836601307189543,0.36274509803921573,0.6029411764705883,W/o ma_30,sui.csv
0.5785714285714285,0.6331845238095238,0.5955357142857143,0.6604166666666667,0.4549107142857143,W/o ma_30,tether.csv
0.5072727272727273,0.6251515151515152,0.5527272727272727,0.4807575757575757,0.5345454545454545,W/o ma_30,tezos.csv
0.501194743130227,0.5238948626045401,0.5008960573476703,0.4743130227001195,0.47162485065710874,W/o ma_30,theta.csv
0.775,0.7625,0.6833333333333333,0.19999999999999998,0.7083333333333335,W/o ma_30,the_graph.csv
0.5126375260184359,0.5148676776687482,0.6095747844186737,0.5072851620576866,0.4622360987213797,W/o ma_30,toncoin.csv
0.6020220588235293,0.5292585784313726,0.5303308823529411,0.45067401960784315,0.5493259803921569,W/o ma_30,tron.csv
0.5022301516503122,0.5233422539399346,0.4820101100208148,0.5272078501338091,0.47948260481712757,W/o ma_30,uniswap.csv
0.44504342617550163,0.7359988020365379,0.7187780772686433,0.5182689427972447,0.3999700509134472,W/o ma_30,usd_coin.csv
0.4191706730769231,0.44966947115384615,0.5198317307692307,0.533954326923077,0.47611177884615385,W/o ma_30,vechain.csv
0.45238095238095233,0.4950892857142857,0.48005952380952377,0.475297619047619,0.5386904761904762,W/o ma_30,xrp.csv
0.43487332339791357,0.5096870342771983,0.45722801788375556,0.42548435171385995,0.5612518628912072,W/o ma_ratio,aave.csv
0.47733580018501387,0.5169596053037311,0.5485661424606845,0.49367869256860936,0.4918285538082023,W/o ma_ratio,algorand.csv
0.5747800586510263,0.5684261974584555,0.4457478005865103,0.5063538611925709,0.6358748778103617,W/o ma_ratio,aptos.csv
0.6236263736263736,0.6181318681318682,0.532967032967033,0.5013736263736264,0.6098901098901098,W/o ma_ratio,arbitrum.csv
0.4864267676767677,0.4827967171717172,0.5058396464646464,0.42739898989898994,0.4797979797979798,W/o ma_ratio,avalanche.csv
0.4851190476190476,0.5380952380952381,0.5473214285714285,0.5083333333333333,0.5086309523809525,W/o ma_ratio,axie_infinity.csv
0.4597355769230769,0.46754807692307687,0.4423076923076923,0.4867788461538461,0.4822716346153845,W/o ma_ratio,binance_coin.csv
0.4512667660208644,0.5742175856929955,0.47093889716840537,0.5704918032786884,0.43502235469448586,W/o ma_ratio,bitcoin.csv
0.5489146595301815,0.4354742789176331,0.4781445138269403,0.4989592625631877,0.44320547130538207,W/o ma_ratio,bitcoin_cash.csv
0.4494720965309201,0.4924585218702866,0.4378582202111614,0.4947209653092006,0.5345399698340875,W/o ma_ratio,cardano.csv
0.4690831556503199,0.454310082241852,0.44837039293329267,0.49101431617423086,0.5330490405117271,W/o ma_ratio,chainlink.csv
0.516542473919523,0.48181818181818176,0.47302533532041724,0.5090909090909091,0.5038748137108793,W/o ma_ratio,cosmos.csv
0.600360576923077,0.5237379807692308,0.5306490384615384,0.39002403846153844,0.5869891826923077,W/o ma_ratio,decentraland.csv
0.5276018099547513,0.5710407239819005,0.5067873303167421,0.43906485671191553,0.6138763197586727,W/o ma_ratio,dogecoin.csv
0.5731523378582203,0.5638009049773756,0.6033182503770739,0.4048265460030166,0.5417797888386124,W/o ma_ratio,eos.csv
0.42272727272727273,0.5509090909090908,0.48545454545454547,0.5196969696969698,0.5245454545454545,W/o ma_ratio,ethereum.csv
0.48090909090909095,0.5465151515151515,0.5118181818181818,0.47757575757575754,0.46499999999999997,W/o ma_ratio,fantom.csv
0.509594882729211,0.45491928114529395,0.45141638745050255,0.5220834602497716,0.45674687785561985,W/o ma_ratio,filecoin.csv
0.5384848484848485,0.5057575757575759,0.4706060606060606,0.48060606060606065,0.5154545454545454,W/o ma_ratio,flow.csv
0.5615292712066906,0.5440561529271207,0.6012544802867384,0.46415770609318996,0.5300179211469535,W/o ma_ratio,hedera.csv
0.4709090909090909,0.48666666666666664,0.4918181818181818,0.4163636363636363,0.5528787878787879,W/o ma_ratio,immutable.csv
0.5309168443496801,0.5788912579957356,0.5016752969844654,0.4655802619555285,0.5030459945172098,W/o ma_ratio,injective.csv
0.5102831594634873,0.49329359165424735,0.47779433681073025,0.4846497764530551,0.5013412816691505,W/o ma_ratio,internet_computer.csv
0.5940649496080627,0.5050391937290034,0.4988801791713326,0.4479283314669653,0.5313549832026876,W/o ma_ratio,kaspa.csv
0.492831541218638,0.5692951015531661,0.4669952210274791,0.5188172043010753,0.4635603345280765,W/o ma_ratio,lido.csv
0.5111507582515612,0.45376152245019336,0.5251263752601844,0.44781445138269405,0.5414808206958073,W/o ma_ratio,litecoin.csv
0.5789158430667865,0.4326145552560647,0.5477687930518119,0.43755615453728663,0.5471698113207547,W/o ma_ratio,maker.csv
0.5186555658341043,0.5390070921985817,0.4600678384212149,0.47517730496453897,0.4648473635522664,W/o ma_ratio,near.csv
0.46827651515151514,0.5255681818181819,0.5085227272727273,0.5785984848484849,0.49976325757575757,W/o ma_ratio,optimism.csv
0.8939393939393939,0.9848484848484849,0.40909090909090906,0.4393939393939394,0.7196969696969697,W/o ma_ratio,pepe.csv
0.4989517819706498,0.5235100329439952,0.49026654687032045,0.45852051512428865,0.47274633123689724,W/o ma_ratio,polkadot.csv
0.5186298076923077,0.6080228365384616,0.55859375,0.5348557692307692,0.5187800480769231,W/o ma_ratio,polygon.csv
0.39245852187028657,0.4111613876319759,0.4377073906485672,0.48355957767722474,0.4583710407239819,W/o ma_ratio,render.csv
0.5831087151841868,0.4863731656184486,0.549266247379455,0.5645402815214137,0.5682839173405212,W/o ma_ratio,sandbox.csv
0.7141509433962264,0.6325471698113208,0.4943396226415094,0.42735849056603775,0.569811320754717,W/o ma_ratio,shiba_inu.csv
0.5313620071684587,0.49865591397849457,0.4934289127837515,0.46953405017921146,0.5385304659498208,W/o ma_ratio,solana.csv
0.5008928571428573,0.40431547619047614,0.5377976190476191,0.5241071428571429,0.46116071428571426,W/o ma_ratio,stacks.csv
0.5622955694320548,0.5533749628308059,0.5489146595301815,0.5049063336306868,0.5428189116859947,W/o ma_ratio,stellar.csv
0.6895424836601307,0.6437908496732025,0.44117647058823534,0.36601307189542487,0.619281045751634,W/o ma_ratio,sui.csv
0.575297619047619,0.6561011904761905,0.5800595238095237,0.6607142857142857,0.4549107142857143,W/o ma_ratio,tether.csv
0.49636363636363634,0.6007575757575758,0.5515151515151515,0.48272727272727267,0.5219696969696971,W/o ma_ratio,tezos.csv
0.5173237753882916,0.48835125448028677,0.44384707287933095,0.5297192353643967,0.45878136200716846,W/o ma_ratio,theta.csv
0.7833333333333333,0.55,0.7166666666666666,0.19999999999999998,0.675,W/o ma_ratio,the_graph.csv
0.5063931013975618,0.4968777876895629,0.5539696699375557,0.5081772227178115,0.4699672911091287,W/o ma_ratio,toncoin.csv
0.5955882352941176,0.5133272058823529,0.5382965686274509,0.4659926470588235,0.5430453431372549,W/o ma_ratio,tron.csv
0.48111804936068986,0.4912280701754386,0.5306274159976212,0.528694617900684,0.4640202200416295,W/o ma_ratio,uniswap.csv
0.4447439353099731,0.7099430967355496,0.7232704402515724,0.469601677148847,0.3999700509134472,W/o ma_ratio,usd_coin.csv
0.4149639423076923,0.4729567307692308,0.4486177884615385,0.4657451923076923,0.4547776442307692,W/o ma_ratio,vechain.csv
0.4494047619047619,0.5245535714285714,0.4979166666666667,0.475297619047619,0.5328869047619048,W/o ma_ratio,xrp.csv
