Linear Regression,Ridge,Lasso,Random Forest,Gradient Boosting (GBM),SVR,Setting,Dataset
0.23579816690995997,0.3413064648961538,1.5054929796783922,0.22958898758308022,0.26148369975269287,1.1366410229660673,W/o Low,algorand.csv
0.17686278341069,0.17630611122598192,0.1917576538359161,0.19413285515375567,0.18959089549731684,0.3105781112992573,W/o Low,aptos.csv
0.17409752847688736,0.1617209933912357,0.22265744423064596,0.18631168148731858,0.20618156533266513,0.25366370121269033,W/o Low,arbitrum.csv
0.20656641584883334,0.27502230248139303,0.20964043211605454,0.3067529335347092,0.457384876003378,0.8157401957919199,W/o Low,avalanche.csv
0.21267841769765933,0.34703080428908917,0.25618064279354735,0.26850992415156455,0.31805448807191716,1.0779476716626057,W/o Low,axie_infinity.csv
0.12320479863010884,0.13745405304682937,0.1184143908624505,0.15662624110476162,0.14166938442905336,0.5987611559769683,W/o Low,binance_coin.csv
0.12444532828687419,0.13873750222464526,0.12413089530027945,0.17881237669020944,0.17530708103657086,0.39408997629147585,W/o Low,bitcoin.csv
0.15174329016575946,0.16879648971904346,0.14656876143035985,0.2057002449303216,0.18437853497810444,0.6073710766187924,W/o Low,bitcoin_cash.csv
0.16651325682832213,0.20721471164108518,0.8732022097867853,0.17196365828049762,0.19141793480781574,0.6854818880412383,W/o Low,cardano.csv
0.19036783753230482,0.2112153481678485,0.2343450096486627,0.21830301318035772,0.2322676279655812,0.5528460346916262,W/o Low,chainlink.csv
0.17495973451695865,0.18220463537014106,0.2324144489623015,0.23512914649999145,0.1987523645625864,0.7191834165547419,W/o Low,cosmos.csv
0.24011247838756156,0.2770137788815701,0.9677904355973036,0.26054689073068676,0.2636822887551557,0.9393226039139136,W/o Low,decentraland.csv
0.15782218946316537,0.17009714128670692,0.5900581836315105,0.15751199424969412,0.1518298071954722,1.107232966679796,W/o Low,dogecoin.csv
0.1538078684388568,0.20605932061005847,0.7932306310861702,0.1943257260163469,0.21400837364042358,0.7869127716500202,W/o Low,eos.csv
0.12878346304435556,0.13396681987174336,0.12822587769185467,0.1654831003596246,0.16043798023628045,0.33968541826438153,W/o Low,ethereum.csv
0.2090579254286615,0.26623609600963477,0.9516057979007184,0.24312342397212636,0.2099860064736376,0.8012869433693327,W/o Low,fantom.csv
0.18943180848778743,0.2760913994918125,0.30024212262999056,0.18043249558481406,0.18740593525942761,0.7761113565968493,W/o Low,filecoin.csv
0.21499931240686151,0.34127062466403185,0.7854359005504511,0.25093790415165285,0.2935844093712933,1.342413193615804,W/o Low,flow.csv
0.17204516462819497,0.20398260362525264,0.870993578082219,0.16200824486671397,0.16316117326681778,1.2623148248072948,W/o Low,hedera.csv
0.25683960053857746,0.29869384889808165,0.6902711334813358,0.2428098247958277,0.23064126943052246,0.7180979072924663,W/o Low,immutable.csv
0.194295453109966,0.2028483640199469,0.311948356695795,0.4194247713731047,0.4397798891100333,0.6508749201896646,W/o Low,injective.csv
0.22097113451261435,0.2955929213525431,0.3099969547293487,0.31471977386008954,0.3389396043554353,0.8069205084365072,W/o Low,internet_computer.csv
0.20179252215557378,0.21454312946758344,0.889357008381239,0.5852447993987516,0.5898304824220661,0.7910159350804166,W/o Low,kaspa.csv
0.17767705564063388,0.18225782160861168,0.4170245377539497,0.18631278936296508,0.17790620126487647,0.4486725973131118,W/o Low,lido.csv
0.1386740969172053,0.15377242588002163,0.13667916791822335,0.15356527603822362,0.14850086972764331,0.5831662589801502,W/o Low,litecoin.csv
0.15005174919263803,0.15159451254940548,0.14795883381202463,0.19194911974543308,0.18625538508178083,0.5526155494608818,W/o Low,maker.csv
0.23612121803855562,0.27707506629837775,0.4681085834436139,0.23630899269449662,0.3089983464375826,1.0268111552483115,W/o Low,near.csv
0.17712523941808123,0.18077049455138766,0.3337236704212241,0.18439304689497124,0.19348456417541532,0.4293863450210406,W/o Low,optimism.csv
0.37940024357026897,0.3726828297557918,0.5345224846688511,0.31098920495830534,0.33873507954067783,1.14953406710222,W/o Low,pepe.csv
0.18125116410175773,0.2680275901011873,0.27177434366017605,0.26212285216626235,0.28081707958130403,0.705925991788727,W/o Low,polkadot.csv
0.1664841574751225,0.18335078522069637,0.7554619188756138,0.17456708117541156,0.17818679281715727,0.6242093335341022,W/o Low,polygon.csv
0.1899740519989363,0.19736735834254726,0.44746459566799823,0.22006901157508188,0.20065249217367526,0.510812930014144,W/o Low,render.csv
0.267737993602111,0.3051639193917923,0.9533425085595445,0.2747938048627721,0.3218288489226863,1.066787770057485,W/o Low,sandbox.csv
0.22600682926400173,0.24934033931271724,1.020296729788754,0.1989999642950283,0.20654362849805444,2.128882970333611,W/o Low,shiba_inu.csv
0.2031934538815548,0.23998821299689302,0.20616236188634665,0.2886672782949063,0.2791507717457387,0.6647703438383129,W/o Low,solana.csv
0.21685351187318871,0.22922592695627048,0.6443098736762382,0.2178602435501927,0.21470353328723574,0.4979821585553356,W/o Low,stacks.csv
0.1345306231555947,0.1424450606113577,0.47046031800264115,0.14807891816250165,0.16921297479567626,0.7179953073647695,W/o Low,stellar.csv
0.20378759883925626,0.27369315653670806,0.2771734744112361,0.23659262829589822,0.24686154991778533,0.31065646033172645,W/o Low,sui.csv
0.014575261146767902,0.014154518348782844,0.016159255122957267,0.014926091038766501,0.014486543888643072,0.04048675648682319,W/o Low,tether.csv
0.1933276259185585,0.20000094897010154,0.6783710867484734,0.19650680808748203,0.23743409401600277,0.8198035156764822,W/o Low,tezos.csv
0.17917034524871556,0.25043246326320895,0.6307453574346849,0.2091033789443474,0.22438406152227405,0.776061698858975,W/o Low,theta.csv
0.23805640761816352,0.2649638740269025,0.5481466519035121,0.34126538357416336,0.34841462425184067,0.42726450223294393,W/o Low,the_graph.csv
0.1850522812989104,0.1794778962104242,0.42186690609718824,0.1705148786420355,0.16916177305862357,0.4670896179554624,W/o Low,toncoin.csv
0.12565207781819288,0.1512324547374917,0.49709479090083225,0.17807141159537912,0.17739972263931797,0.3146643313545634,W/o Low,tron.csv
0.15707316068347113,0.19439208681010892,0.2909428453362579,0.1836553229404118,0.21486338175878983,0.5926324992448776,W/o Low,uniswap.csv
0.011265849840066022,0.011148774545050125,0.012088129395682776,0.00983380748403228,0.012713385576027624,0.11702431782938505,W/o Low,usd_coin.csv
0.16987987345844693,0.20648118778879399,0.8463550273965306,0.16388526518857263,0.16893264820222242,2.003354286555664,W/o Low,vechain.csv
0.1324969058368219,0.13705394317270136,0.4196409356342891,0.1739694800844981,0.17382006102854186,0.29134723064750057,W/o Low,xrp.csv
0.16897626562424375,0.17488572197022936,0.17018982263216434,0.18172673096082984,0.17943560527006652,0.4950739246585848,W/o Open,aave.csv
0.2393352963086004,0.33127430178206463,1.5054929796783922,0.2297983698940815,0.2581569672931894,1.1356713090992534,W/o Open,algorand.csv
0.17750699982921506,0.17692034299805964,0.1917576538359161,0.18986034730252205,0.19232820596322944,0.3106476543914082,W/o Open,aptos.csv
0.17437088242776033,0.16474453473338185,0.22265744423064596,0.18563097356460287,0.2093390836197729,0.25354266095142797,W/o Open,arbitrum.csv
0.2171380624173293,0.27315563908695945,0.2099655071644766,0.3074506866040039,0.43479096658009764,0.8157228165431485,W/o Open,avalanche.csv
0.21342903951829753,0.3397205976006981,0.25618064279354735,0.2687866445744855,0.322860832836797,1.077939927400477,W/o Open,axie_infinity.csv
0.12241351456293456,0.14049981938124756,0.11841444067148503,0.15782347813448308,0.14795011699280003,0.5987602334965642,W/o Open,binance_coin.csv
0.12421034132594538,0.13710768830509243,0.12404044475306096,0.17514069799596588,0.1745167603444171,0.3940899789750456,W/o Open,bitcoin.csv
0.15175708904776228,0.1641797910320649,0.14656876143035985,0.2117994207576021,0.2036499079757708,0.6073669353837923,W/o Open,bitcoin_cash.csv
0.1662459326481177,0.20650927032966004,0.8732022097867853,0.17279634200569105,0.18759550392812047,0.6852439942086135,W/o Open,cardano.csv
0.18965312489940594,0.21095079003066197,0.2322352863158302,0.21540976352728095,0.2190495618166227,0.5528652578099592,W/o Open,chainlink.csv
0.1755206583061646,0.1838873259061687,0.23007506296728783,0.24014054854460526,0.21501216028598555,0.719179902903716,W/o Open,cosmos.csv
